Serrated CRC,Serrated CRC,Serrated CRC,Serrated CRC,Serrated CRC,Serrated CRC,Serrated CRC,Serrated CRC,Conventional CRC,Conventional CRC,Conventional CRC,Conventional CRC,Conventional CRC,Conventional CRC,Conventional CRC,Conventional CRC,Conventional CRC,Conventional CRC,Conventional CRC,Conventional CRC,Conventional CRC,Conventional CRC,Conventional CRC,Conventional CRC,Conventional CRC,Conventional CRC,Conventional CRC,Conventional CRC,Conventional CRC,Conventional CRC,Conventional CRC,Conventional CRC,Conventional CRC,Conventional CRC,Conventional CRC,Conventional CRC,Conventional CRC
9.693486957,9.480184324,11.17055104,8.286788759,9.563958897,10.12631729,9.390383947,10.55151602,11.62561753,10.76793613,9.461479447,11.41558334,10.62415574,9.307656205,9.635899466,11.4943056,8.776433032,11.62109031,11.51239481,10.28794319,9.361505198,8.426264755,11.19758531,10.23565527,9.542064542,9.166414183,10.33315535,7.336283388,10.29232163,11.0812837,10.72775032,10.00070427,10.21504757,9.478567406,9.301496195,9.760220946,12.26681582
6.100136671,6.980710829,6.882643049,7.438791853,6.608809243,3.321928095,4.867896464,3.44625623,3.321928095,3.321928095,4.044394119,4.972692654,3.321928095,6.10433666,4.949534933,3.321928095,3.321928095,3.321928095,4.749534268,3.321928095,3.817623258,3.321928095,5.5360529,3.321928095,3.321928095,3.655351829,4.749534268,3.321928095,3.336283388,5.100136671,6.623515741,3.321928095,4.862947248,6.658211483,3.459431619,4.026800059,3.827819025
9.725536678,9.847840356,9.841407097,7.849248703,9.923178899,11.05616351,9.99095486,9.392317423,11.34107399,9.299208018,8.620219826,10.49095113,10.77388097,9.449767695,7.829722735,11.04610085,8.332260378,8.429197488,10.49085088,9.244601688,9.591896296,11.02417006,9.438999719,11.0499166,9.382624027,11.04909979,10.70675501,8.10433666,9.232900547,11.06420384,8.463524373,11.40912571,9.344517844,8.881419908,10.70502754,11.04494049,10.2135903
4.716990894,4.672425342,5.368069877,3.321928095,5.566815154,4.153805336,7.269594252,5.422905743,3.655351829,3.596935142,4.385431037,3.632268215,4.548436625,3.321928095,5.705977902,3.378511623,3.596935142,5.649615459,5.332707934,3.560714954,5.465974465,3.321928095,5.432959407,4.683696454,5.663913842,4.802193217,3.321928095,5.193771743,5.044394119,4.847996907,4.578938713,4.336283388,4.949534933,4.66106548,4.963474124,5.578938713,4.399171094
6.474111514,6.560714954,6.992088609,4.852997588,6.908092341,8.118422024,8.754553506,6.985272714,5.339850003,4.285402219,6.910492832,3.700439718,6.5360529,4.802193217,6.965784285,5.161887682,3.321928095,5.986410935,6.95419631,3.321928095,6.831623937,4.357552005,5.022367813,6.232660757,7.021257621,5.714245518,4.137503524,4.986410935,6.584962501,7.129283017,6.102238194,5.462706751,7.186857067,6.191799501,7.671010241,7.43629512,7.187846909
5.177917792,5.399171094,6.577428828,4.887525271,5.459431619,5.768184325,7.411934625,6.129283017,4.847996907,3.608809243,6.809928866,3.321928095,5.289096702,3.99095486,5.663913842,4.472487771,3.321928095,5.129283017,6.068240861,4.649615459,6.283551423,4.153805336,4.145677455,5.862947248,5.897240426,5.560714954,4.596935142,4.749534268,5.332707934,5.719731057,5,5.017921908,6.266786541,5.61176256,5.617651119,6.151777655,5.820178962
7.892998093,9.048759312,7.802839441,7.491051376,8.531381461,6.850499414,6.078951341,6.669593751,7.371558863,6.510961919,8.422064766,6.236492618,5.575917361,8.21916852,7.17292749,6.66106548,7.151777655,6.447909749,7.199672345,9.365666295,8.305149746,5.760220946,6.963474124,8.442114122,6.962317655,7.802193217,7.715618859,6.876516947,9.213833283,8.291400959,7.789859641,7.090641752,6.470862199,6.266786541,6.812498225,6.74819285,7.945443836
6.350497247,6.30560579,6.201633861,6.169925001,7.109569509,5.303780748,4.419538892,7.86913112,6.388878339,6.193771743,7.279842694,4.517275693,3.87774425,6.323730338,6.004501392,6.277984747,3.321928095,4.626439137,5.99095486,6.464341533,3.321928095,4.485426827,3.786596362,5.892391026,5.491853096,4.94016675,5.867896464,3.321928095,6.993221467,7.8008999,5.947198584,5.970393538,5.776103988,6.518849829,5.232660757,4.078951341,4.412781525
8.594697827,7.489446599,7.661778098,5.689299161,8.567195561,9.102238194,6.886306263,4.590961241,6.970393538,3.321928095,3.321928095,7.354028938,7.264911693,6.761551232,6.569855608,4.371558863,3.321928095,6.700439718,3.916476644,4.689299161,3.321928095,3.321928095,3.321928095,5.03562391,6.768184325,4.578938713,8.815063017,4.887525271,3.321928095,5.259272487,3.321928095,4.399171094,6.806066226,3.321928095,5.54225805,6.085339669,6.348728154
7.096978636,7.031218731,7.383704292,4.572889668,6.761551232,6.385431037,5.368069877,7.167919866,3.321928095,3.321928095,7.122051448,3.321928095,3.321928095,4.852997588,7.181897643,4.300123725,3.321928095,6.085339669,7.349612972,3.321928095,6.108524457,4.472487771,4.10433666,5.449561375,6.832890014,5.485426827,5.116863758,3.321928095,5.827819025,4.722466024,5.510961919,5.8899602,6.613236955,5.714245518,3.321928095,7.044394119,7.14974712
4.944858446,3.321928095,4.776103988,5.680886921,4.944858446,4.485426827,4.902073579,3.510961919,5.270528942,3.321928095,5.617651119,5.54225805,3.321928095,4.62058641,5.083213368,4.817623258,3.321928095,5.760220946,5.584962501,4.786596362,4.649615459,4.392317423,4.572889668,4.232660757,5.292781749,4.977279923,5.820178962,5.057450272,5.06608919,3.321928095,4.523561956,4.832890014,6.378511623,5.804776378,5.517275693,5.581953751,6.348728154
5.311067102,3.321928095,6.145677455,6.568336182,3.754887502,4.240314329,5.022367813,6.116863758,6.037821465,4.478971805,6.274261661,4.343407822,4.666756592,6.169925001,7.824640581,6.762880293,5.449561375,6.602884409,5.061776198,6.355791547,3.321928095,5.942514505,3.321928095,6.153805336,3.321928095,5.928370323,6.485426827,5.786596362,5.590961241,6.464341533,6.294620749,5.581953751,6.033423002,6.063934306,3.321928095,5.669593751,5.523561956
5.432959407,5.850499414,4.5360529,6,4.678071905,5.432959407,5.48864354,6.173926932,5.646738698,3.700439718,5.850499414,3.632268215,3.321928095,5.439623138,7.086401646,5.714245518,5.419538892,5.741466986,5.292781749,6.167919866,5.465974465,5.213347282,5.605849867,5.778734244,4.548436625,5.99095486,5.357552005,5.224966365,5.482202926,5.532940288,5.296457407,5.807354922,4.832890014,5.070389328,5.554588852,3.321928095,4.786596362
3.837943242,6.209453366,7,6.474111514,3.666756592,6.153805336,4.842978832,5.070389328,3.87774425,7.97384084,6.089582893,4.426264755,6.422905743,8.030115331,7.029011087,6.94602899,4.169925001,3.897240426,5.725195817,6.21916852,7.0725346,5.875288598,5.336283388,6.545350645,5.809928866,5.752213368,6.141596278,3.944858446,6.649615459,6.900866808,6.770829046,7.215290306,6.185866545,5.847996907,5.412781525,3.722466024,6.48058827
7.102238194,6.929554316,7.076815597,6.749534268,7.726558779,3.350497247,7.025693274,7.503825738,5.867896464,4.949534933,6.209453366,4.10433666,4.10433666,6.224966365,5.51412226,6.509379149,7.096978636,8.035073997,7.109569509,6.87774425,5.830356747,6.404290064,7.06501215,7.403438163,6.290940402,5.744161096,5.54225805,6.697662633,6.309248961,7.587964989,7.169925001,6.972692654,6.424586226,7.249824549,4.517275693,6.343407822,6.95419631
9.160375687,8.611393726,9.508389035,8.296916207,9.455532718,9.241268177,10.21018428,8.292781749,6.905687849,5.498250868,8.245552706,6.770829046,7.868513924,7.312882955,9.086136225,8.048759312,6.387155718,9.470252137,7.128252152,7.206526016,8.157346935,8.415319248,9.39210272,8.995484519,9.404077136,8.466790238,9.700959827,9.567575869,8.711494907,9.397888508,9.612499946,8.264911693,10.01792191,8.637711669,9.378511623,9.357552005,7.74281467
6.462706751,5.694880193,5.263034406,6.247927513,5.678071905,3.925999419,5.100136671,4.472487771,6.338067798,4.439623138,6.826548487,5.395748328,5.632268215,6.301953395,6.376776572,5.626439137,6.226893814,5.605849867,6.261154673,5.708739041,5.357552005,5.626439137,5.070389328,5.897240426,4.906890596,5.472487771,3.321928095,7.145677455,6.749534268,4.232660757,4.744161096,6.193771743,6.116863758,6.276124405,3.321928095,3.321928095,5.809928866
9.396604781,8.942514505,9.44852933,5.277984747,9.09037711,9.266083758,9.925109324,8.474111514,5.402585758,4.478971805,8.401306206,3.321928095,7.069315495,5.741466986,9.278681758,6.14974712,4.10433666,7.752213368,7.886306263,6.77478706,9.357112092,5.307428525,6.422905743,8.910492832,8.793765857,8.408966552,7.232660757,7.62497818,7.806710718,8.709428501,8.577428828,7.284477118,9.255264671,8.076281167,8.553437306,9.165911939,8.495055528
7.411087227,6.242221395,7.733354341,6.892391026,7.320123598,7.374170076,8.277519887,4.626439137,8.031770114,7.888743249,5.329123596,8.372429792,7.927185358,7.161887682,7.894211462,5.266786541,7.978424465,8.53099149,8.483009577,7.36719631,8.853933289,6.334496768,8.673485757,5.87036472,7.802193217,7.89542381,9.089053172,7.550746785,5.197708158,7.940754047,8.22881869,7.658925511,6.610286657,7.894817763,8.537606691,7.82336724,7.572889668
5.495055528,6.343407822,3.321928095,3.321928095,3.321928095,6.114783447,3.321928095,3.321928095,5.375039431,5.169925001,3.321928095,4.255500733,3.321928095,4.412781525,3.321928095,5.655351829,3.321928095,3.321928095,4.112700133,5.498250868,5.789207575,5.840463234,4.87774425,3.321928095,3.321928095,4.911691582,6.270528942,4.193771743,5.06608919,3.472487771,4.510961919,4.95419631,5.909293086,5.741466986,5.50779464,3.321928095,3.666756592
4.62058641,4.963474124,4.504620392,3.916476644,5.03562391,4.797012978,4.09592442,5.263034406,4.935459748,4.770829046,4.655351829,5.100136671,6.211401637,4.632268215,3.744161096,5.402585758,4.827819025,5.459431619,4.626439137,5.760220946,3.321928095,4.935459748,3.321928095,4.711494907,3.321928095,5.270528942,3.419538892,3.321928095,5.169925001,4.832890014,4.371558863,5.091699834,4.300123725,4.968090752,4.744161096,4.62058641,4.986410935
4.364572432,3.321928095,4.935459748,4.608809243,4.336283388,3.321928095,3.321928095,4.03562391,3.321928095,5.857980995,3.321928095,5.161887682,5.321928095,3.321928095,3.321928095,4.87774425,4.822730148,6.14363831,4.716990894,3.321928095,4.972692654,5.399171094,5.807354922,3.472487771,4.307428525,3.321928095,4.807354922,5.840463234,3.837943242,4.99095486,5.270528942,5.255500733,3.321928095,3.321928095,5.817623258,4.224966365,4.722466024
6.343407822,5.968090752,5.09592442,5.10433666,3.62058641,3.95419631,3.321928095,4.649615459,5.125155131,3.5360529,3.321928095,3.5360529,4.590961241,3.632268215,4.995484519,4.977279923,5.62058641,3.321928095,5.270528942,4.459431619,6.129283017,6.966937979,5.678071905,5.031218731,5.221103725,5.781359714,6.61176256,4,5.652486495,6.076815597,6.173926932,5.569855608,5.865423978,4.882643049,4.137503524,4.371558863,3.596935142
4.672425342,5.141596278,3.510961919,4.99095486,5.392317423,4.137503524,4.902073579,3.584962501,3.432959407,3.62058641,3.62058641,3.765534746,4.217230716,3.321928095,4.03562391,3.336283388,3.321928095,3.655351829,3.700439718,3.485426827,5.830356747,3.321928095,4.232660757,4.678071905,3.64385619,6.673839056,3.523561956,4.061776198,3.321928095,4.529820947,3.817623258,3.655351829,4.968090752,3.485426827,6.98982022,6.787902559,3.981852653
7.651769271,7.264911693,7.169925001,3.419538892,6.687900522,7.74348804,8.740455397,6.578938713,4.472487771,5.683696454,6.244125943,3.981852653,6.797012978,3.321928095,7.708739041,5.044394119,4.307428525,6.483815777,7.029011087,4.177917792,7.231701199,4.925999419,7.040015679,6.316507819,8.232660757,5.981852653,5.28169825,4.357552005,6.908092341,6.491853096,6.442943496,5.776103988,7.431288654,7.243173983,7.783980414,7.856114234,7.086401646
7.189824559,6.834154981,6.692092375,6.772149591,6.509379149,4.857980995,5.061776198,6.376776572,6.525129251,4.694880193,7.276124405,5.10433666,6.855491443,6.8008999,6.671010241,7.14363831,6.329123596,6.215290306,6.10433666,7.634448062,5.247927513,7.469234794,4.321928095,6.972692654,6.024585638,6.905687849,6.298291731,6.424586226,7.395748328,6.816343705,6.936637939,7.157852169,6.978424465,7.166916252,6.545350645,6.114783447,4.62058641
6.6794801,6.923624611,6.268658955,6.321928095,7.105384749,5.733354341,3.321928095,6.040015679,6.636624621,6.294620749,6.093813673,3.321928095,5.703211467,7.875902903,5.100136671,6.238404739,3.321928095,5.311067102,3.321928095,6.902073579,5.498250868,5.708739041,3.472487771,5.587964989,5.993221467,5.87774425,6.091699834,4.655351829,7.386293635,7.371558863,6.815063017,6.059614856,6.181897643,6.740118043,3.321928095,3.321928095,4.426264755
4.638073837,4.655351829,4.632268215,5.157852169,4.791814071,5.381975479,4.791814071,3.572889668,4.995484519,6.091699834,4.452858965,4.64385619,4.590961241,4.754887502,3.321928095,4.329123596,5.456149035,5.802193217,5.165911939,4.632268215,4.892391026,4.137503524,6.087462841,3.321928095,3.510961919,5.28169825,4.822730148,5.177917792,5.300123725,3.321928095,3.321928095,3.378511623,4.350497247,5.205548911,4.862947248,3.364572432,5.62935662
6.520422249,6.024585638,6.139551352,6.770829046,6.462706751,6.321928095,4.842978832,6.44625623,5.495055528,4.137503524,6.38024459,5.070389328,6.419538892,5.786596362,5.736063628,5.972692654,5.937815169,4.300123725,5.61176256,6.529820947,5.942514505,6.696272084,4.112700133,4.949534933,4.949534933,4.017921908,6.155830172,4.892391026,6.958842675,5.875288598,7.06608919,6.355791547,5.213347282,5.757556689,4.185866545,6.381975479,6.350497247
8.951867504,10.30583376,9.776103988,9.947052437,9.709773108,9.569286011,9.187846909,8.497851837,8.239837169,7.073606041,9.513924942,9.487840034,7.978424465,10.04698755,9.628992257,7.521992956,6.8008999,9.968090752,10.35722208,7.956521363,9.218926437,8.122051448,7.465974465,6.646738698,9.067703244,8.433794059,8.966361247,8.043300754,8.47370575,10.07373991,6.64096791,7.607330314,8.837627933,9.427312844,9.417641579,9.419538892,8.751544059
6.157852169,6.409390936,7.980710829,6.207502459,6.083213368,7.854245054,8.919757193,7.059614856,5.074676686,5.392317423,6.871597266,4,5.902073579,3.62058641,7.324630615,5.655351829,5.112700133,6.452858965,6.854245054,5.711494907,7.40173285,3.560714954,5.887525271,7.512542955,6.424586226,7.357552005,4.862947248,7.075746538,6.006746832,5.804776378,6.685099172,5.28169825,7.931328485,6.896029603,7.909293086,7.956521363,6.577428828
4.169925001,4.614709844,4.66106548,4.112700133,4.867896464,4.817623258,5.339850003,5.28169825,3.321928095,5.452858965,3.655351829,3.321928095,6.560714954,3.321928095,3.608809243,3.765534746,4.026800059,4.247927513,4.472487771,3.321928095,7.156841525,3.321928095,5.321928095,5.472487771,4.935459748,5.510961919,3.754887502,4.026800059,4.321928095,4.419538892,3.321928095,4.689299161,4.754887502,4.329123596,5.432959407,5.048759312,3.321928095
6.449561375,6.953032377,5.201633861,6.197708158,5.911691582,6.652486495,4.911691582,7.201633861,6.432959407,7.411934625,5.947198584,6.686500527,7.151777655,6.673839056,6.390598906,6.54225805,4.224966365,3.887525271,6.394033895,5.875288598,7.44625623,6.371558863,4.54225805,5.678071905,7.584962501,6.955359305,5.970393538,4.09592442,5.906890596,6.632268215,6.465974465,6.28169825,6.221103725,4.343407822,6.528258743,7.20261362,5.517275693
11.08832449,10.72672906,11.26661088,9.085074053,11.30634655,11.16735542,11.63222277,10.4871366,8.435878577,8.28077077,10.54708732,6.369815424,9.33315535,8.173926932,11.230741,8.732337045,6.298291731,10.36577564,10.35149141,8.036723106,11.03994716,7.653919873,8.555356039,9.910342919,9.831623937,10.85463467,9.246740598,8.871597266,9.77626852,10.712527,10.24733418,9.421433712,11.10217257,10.90312868,10.60455323,11.42526836,11.11692872
6.057450272,5.880195729,6.98982022,5.757556689,7.370687407,6.102238194,7.395748328,5.14974712,3.321928095,3.321928095,5.121015401,3.321928095,3.321928095,3.321928095,5.760220946,5.185866545,3.321928095,5.744161096,3.321928095,3.321928095,3.321928095,5.944858446,4.008988783,5.95419631,3.321928095,6.081083929,7.110613806,7.386293635,5.778734244,6.087462841,6.400879436,3.807354922,7.330020516,4.837943242,3.321928095,6.503030646,5.892391026
5.680886921,7.523561956,8.143128073,5.177917792,9.943979914,5.259272487,5.635173947,9.919161284,6.490249211,5.339850003,7.417852515,10.98896865,3.689299161,6.191799501,5.733354341,5.412781525,5.193771743,9.919012268,10.30298157,8.086401646,5.614709844,5.762880293,7.306517445,5.017921908,7.461888664,9.833996921,4.802193217,5.897240426,5.224966365,6.04220656,5.449561375,7.574404309,10.88027227,10.57004542,10.08148344,7.786596362,5.733354341
5.885086225,6.958842675,6.395748328,7.495855027,6.813781191,6.539158811,4.554588852,7.014578465,7.24697806,8.059074015,7.358431429,7.057450272,6.272396509,4.321928095,8.614709844,7.077883864,4.560714954,7.515699838,7.635899466,6.437960088,8.731658449,6.292781749,7.300123725,6.675251386,7.23935985,8.364134655,5.361066489,5.646738698,6.998872454,6.885086225,6.296457407,4.224966365,7.984133595,7.29186137,8.553053253,8.321928095,8.067165427
7.496654083,8.142107057,9.123345461,10.88126694,9.021257621,7.92659251,8.614341763,7.430452552,8.078417702,6.478971805,6.966937979,6.187846909,6.033423002,8.304237225,6,5.708739041,7.548436625,7.48703608,5.947198584,9.339404658,6.327328083,6.627898616,7.910492832,6.795715007,9.081083929,7.388017285,8.717676423,7.961739073,5.807354922,7.862947248,8.577806447,6.943686952,7.243173983,7.498250868,6.321928095,6.298291731,7.943100848
8.211888295,8.394891366,8.740792672,11.66866342,8.919459269,7.941927925,9.128252152,7.472487771,7.746850183,6.568336182,7.191799501,6.876516947,6.343407822,8.296457407,6.749534268,5.545350645,8.164404158,7.915281866,5.733354341,9.020424415,6.517275693,7.033423002,7.84862294,6.997744026,8.821455119,7.184875343,7.934870291,8.123086751,5.993221467,8.178913785,8.840777924,7.388878339,7.083213368,8.099084761,6.736063628,6.916476644,8.189824559
5.465974465,4.078951341,3.321928095,3.321928095,5.50779464,5.181897643,5.51412226,5.311067102,5.781359714,3.321928095,5.491853096,4.916476644,4.827819025,6.165911939,6.024585638,4.54225805,3.498250868,3.321928095,5.94016675,4.694880193,3.321928095,5.329123596,3.744161096,4.995484519,5.54225805,4.694880193,4.5360529,4.760220946,3.321928095,5.498250868,3.336283388,5.244125943,4.666756592,4.614709844,5.529820947,4.972692654,5.43629512
7.591709333,7.475733431,7.98982022,6.432959407,6.277984747,6.646738698,7.445428759,4.911691582,5.09592442,6.083213368,6.958842675,5.329123596,4.791814071,7.206526016,7.605109074,7.148730779,5.185866545,6.346956889,6.668175869,7.400025518,6.86913112,4.852997588,6.292781749,7.06608919,7.154818109,6.58345891,8.658925511,5.87036472,7.881419908,6.352264173,6.707359132,5.770829046,5.465974465,7.297374861,6.343407822,5.986410935,6.914086097
